#{"t_start": 1685384530.0619056, "env_id": null}
r,l,t
-62.274227,1600,307.448719
-71.37063,1600,307.472291
-56.29831,1600,317.394018
-116.311584,73,317.449318
-67.143135,1600,318.173777
-52.93908,1600,318.544289
-52.548252,1600,318.619416
-114.52344,49,318.818787
-56.724594,1600,318.934342
-64.41896,1600,318.981761
-65.09409,1600,319.167671
-106.78776,98,319.243093
-136.45393,248,319.968654
-61.043274,1600,321.726836
-53.69865,1600,322.008807
-109.36159,52,322.23359
-109.08865,108,322.680283
-50.47756,1600,322.96395
-124.205826,111,323.145915
-48.62766,1600,323.301998
-58.11239,1600,323.530042
-57.489445,1600,323.866985
-56.356796,1600,323.931578
-50.44728,1600,323.954488
-50.81153,1600,324.057942
-48.207935,1600,324.113395
-118.36427,56,324.189189
-110.3553,47,324.30808
-125.70538,113,324.784514
-58.147533,1600,324.844019
-99.60082,58,325.021339
-107.34283,46,325.032233
-59.489456,1600,325.2247
-112.930504,64,325.320832
-56.696606,1600,325.658077
-55.19156,1600,325.844292
-51.951996,1600,335.697823
-59.02968,1600,336.42753
-54.575485,1600,338.204051
-49.16348,1600,339.447483
-48.182617,1600,339.6291
-55.772465,1600,339.786063
-62.37422,1600,340.022109
-61.81267,1600,340.363756
-47.40997,1600,340.429826
-59.135994,1600,340.5533
-51.666367,1600,340.682899
-120.12651,93,341.076623
-52.88093,1600,341.520334
-55.923477,1600,341.699162
-109.283714,47,341.718152
-60.065365,1600,341.797679
-101.46301,85,342.049166
-52.27713,1600,342.134225
-48.25532,1600,342.320558
-53.241615,1600,342.396803
-42.69679,1600,343.144217
-43.52842,1600,354.696708
-47.692997,1600,355.931763
-49.58019,1600,356.114406
-55.70131,1600,356.271241
-62.600124,1600,356.507856
-48.349438,1600,356.846255
-54.94196,1600,356.911799
-43.816605,1600,357.036884
-51.72965,1600,357.556996
-41.826683,1600,358.204548
-39.50023,1600,358.284742
-50.4456,1600,358.538456
-30.856455,1600,358.703309
-47.118706,1600,358.885858
-43.620346,1600,358.962268
-107.95403,52,359.117764
-121.21205,114,359.11779
-102.11236,70,359.40217
-108.6637,109,359.425631
-99.22262,65,359.677253
-59.041977,1600,359.700189
-99.80284,107,359.871898
-48.92668,1600,361.466856
-67.17534,1600,372.475265
-41.82208,1600,372.692413
-48.901432,1600,372.84847
-36.23383,1600,373.076619
-96.981735,64,373.339946
-47.54861,1600,373.420632
-37.392246,1600,373.484639
-60.127056,1600,373.608128
-128.17215,117,373.834423
-38.944862,1600,374.150395
-40.283897,1600,374.794694
-36.651234,1600,374.87446
-57.8963,1600,375.207627
-98.755936,83,375.544773
-45.964764,1600,375.609409
-103.98665,56,375.837304
-49.920353,1600,376.167037
-64.00011,1600,376.189981
-33.34706,1600,376.364542
-100.73306,78,376.502425
-102.711685,84,376.885158
-102.35885,79,377.20739
-28.676788,1600,378.011267
-40.475628,1600,379.230152
-59.663414,1600,379.404252
-40.01362,1600,379.560342
-118.235016,59,379.654764
-115.5489,58,379.895811
-97.40553,99,379.978554
-49.829266,1600,380.132552
-108.65747,65,380.168648
-56.873283,1600,380.192081
-34.948883,1600,380.312171
-111.34481,58,380.378817
-24.977705,1600,380.543168
-107.68291,91,380.566391
-114.82626,61,380.646165
-40.273373,1600,380.836497
-100.570465,80,380.970181
-122.69931,96,391.14932
-60.68444,1600,391.258961
-35.5973,1600,391.337681
-30.74528,1600,391.999579
-54.897217,1600,392.291943
-30.66557,1600,392.638113
-32.064796,1600,392.810515
-107.735054,89,393.044009
-111.804825,60,393.098864
-28.71488,1600,393.657515
-26.121944,1600,394.460809
-51.829212,1600,395.676469
-123.13901,113,396.146698
-114.43431,48,396.344988
-56.912155,1600,396.418012
-26.754147,1600,396.604483
-21.666307,1600,396.749401
-21.415699,1600,396.975191
-35.207172,1600,396.998724
-57.28203,1600,397.267415
-22.197878,1600,397.795234
-37.586117,1600,397.910723
-11.235182,1600,397.989881
-116.36238,67,398.182956
-115.59319,73,398.490337
-26.976492,1600,398.656201
-27.529156,1600,398.94994
-21.925722,1600,409.419497
-16.72277,1600,409.47476
-99.19536,77,409.805372
-29.07161,1600,410.034638
-42.4029,1600,410.826333
-12.943199,1600,412.696593
-17.550558,1600,412.766225
-18.09284,1600,412.972195
-6.7357454,1600,413.114162
-131.90904,111,413.171739
-100.36738,98,413.190119
-17.107819,1600,413.343275
-17.431934,1600,413.366511
-32.82069,1600,413.62599
-118.42796,75,413.656796
-14.8194475,1600,414.151208
-8.184288,1600,414.336302
-96.67543,118,414.650882
-9.191209,1600,414.841886
-9.248769,1600,415.007318
-16.180994,1600,415.306535
-99.645615,94,415.405236
-98.66596,112,415.866474
1.1471801,1600,416.020514
-100.036804,60,416.26441
-12.05539,1600,416.392404
-12.205219,1600,416.624604
-111.476746,60,416.88315
-22.95606,1600,417.441194
-98.743904,152,427.880357
4.139179,1600,429.411835
-2.395951,1600,429.556766
11.866112,1600,429.616723
-5.924258,1600,429.636203
-51.030197,1600,429.811283
-113.06143,66,429.849289
-8.86406,1600,430.084679
-7.986112,1600,430.116003
18.59524,1600,430.796433
11.7660475,1600,431.112636
-0.52208465,1600,431.304438
-44.052494,1600,431.769747
-3.7790484,1600,432.389947
12.062434,1600,432.789664
-4.968195,1600,432.935993
-117.80031,74,433.113281
3.5751896,1600,433.413062
-107.088524,79,433.439668
0.33540446,1600,434.581884
-66.156624,1600,445.923326
14.03183,1600,446.121737
-4.925011,1600,446.140665
9.186112,1600,446.315335
-2.8286145,1600,446.353689
-56.11328,1600,446.58564
-104.865005,70,446.6192
5.7940617,1600,446.619222
-100.74462,81,446.929679
7.821748,1600,447.301232
7.084419,1600,447.608448
15.740833,1600,447.796393
-116.860146,84,447.947191
4.487035,1600,448.258761
-118.236046,104,448.68838
16.61751,1600,448.828417
13.416668,1600,449.348067
25.13322,1600,449.829508
8.291121,1600,449.856648
12.475593,1600,450.997077
13.315135,1600,452.494714
27.613304,1600,452.691969
19.535606,1600,452.711416
-115.73982,71,452.784801
21.771368,1600,452.920345
-94.15839,77,453.109294
29.207432,1600,453.18873
23.726793,1600,453.188755
-111.560616,78,453.440815
10.582683,1600,453.500046
25.035038,1600,453.871488
19.95974,1600,464.151655
9.136103,1600,464.300289
18.975937,1600,465.025173
26.264606,1600,465.166374
27.278341,1600,465.681662
30.30131,1600,466.161875
15.801538,1600,466.188667
-96.980675,85,466.51757
36.617172,1600,467.327653
35.739067,1600,469.014005
39.851357,1600,469.032631
36.11428,1600,469.237952
34.991127,1600,469.50126
27.028013,1600,469.501287
20.525835,1600,469.764836
46.899155,1600,469.822411
-119.290115,60,470.075653
26.428333,1600,470.204739
52.61972,1600,470.701383
40.357067,1600,470.850733
-110.40504,46,471.049723
-51.87211,1600,471.580567
37.079124,1600,471.715867
-100.5971,57,471.816785
-110.75141,53,472.029624
25.353579,1600,472.231725
39.929794,1600,482.48974
35.128693,1600,482.810012
32.147903,1600,483.626049
34.598564,1600,485.307099
36.45555,1600,485.325708
34.312996,1600,485.529904
56.62511,1600,485.794213
50.41085,1600,485.794255
-106.727715,59,486.043109
50.807556,1600,486.050015
-117.85976,128,486.31997
49.76158,1600,486.351752
57.327404,1600,486.480167
29.600367,1600,486.972886
-99.25645,60,487.231501
43.70348,1600,487.325667
34.06337,1600,487.989189
56.712585,1600,488.301162
40.220875,1600,488.508755
47.121548,1600,489.011595
46.539227,1600,489.36938
57.033394,1600,490.181741
-123.34215,83,500.309454
-101.68863,435,500.591354
-100.84092,83,500.641721
